School ID,School Name,Network,Subject,Grade,2014 # Tested,2014 % Students Making National Average Growth,2014 National School Growth Percentile,2015 # Tested,2015 % Students Making National Average Growth,2015 National School Growth Percentile,2016 # Tested,2016 % Students Making National Average Growth,2016 National School Growth Percentile
610248,CHICAGO ACADEMY ES,AUSL,READING,Grade 3,44,68.2,92,49,87.8,99,47,57.4,83
610248,CHICAGO ACADEMY ES,AUSL,READING,Grade 4,55,47.3,68,53,47.2,20,55,50.9,50
610248,CHICAGO ACADEMY ES,AUSL,READING,Grade 5,57,57.9,46,55,70.9,98,57,70.2,85
610248,CHICAGO ACADEMY ES,AUSL,READING,Grade 6,58,51.7,63,58,67.2,84,52,48.1,41
610248,CHICAGO ACADEMY ES,AUSL,READING,Grade 7,57,64.9,92,56,60.7,84,56,58.9,73
610248,CHICAGO ACADEMY ES,AUSL,READING,Grade 8,54,63,90,56,66.1,70,57,54.4,46
610248,CHICAGO ACADEMY ES,AUSL,READING,Grades 3-8 Combined,325,58.5,82,327,66.4,89,324,56.8,66
610249,TALMAN,ISP,MATH,Grade 3,21,95.2,99,31,77.4,92,24,75,96
610249,TALMAN,ISP,MATH,Grade 4,36,86.1,99,32,50,37,41,87.8,97
610249,TALMAN,ISP,MATH,Grade 5,26,30.8,8,38,36.8,9,35,57.1,68
610249,TALMAN,ISP,MATH,Grade 6,31,45.2,46,28,46.4,27,34,50,34
610249,TALMAN,ISP,MATH,Grade 7,39,53.8,70,29,75.9,91,26,96.2,99
610249,TALMAN,ISP,MATH,Grade 8,29,65.5,74,37,81.1,98,30,80,97
610249,TALMAN,ISP,MATH,Grades 3-8 Combined,182,62.1,86,195,61,66,190,73.7,94
610249,TALMAN,ISP,READING,Grade 3,21,61.9,69,31,35.5,6,24,66.7,79
610249,TALMAN,ISP,READING,Grade 4,36,58.3,88,32,50,22,41,70.7,94
610249,TALMAN,ISP,READING,Grade 5,26,46.2,56,38,47.4,21,35,62.9,66
610249,TALMAN,ISP,READING,Grade 6,31,67.7,88,28,42.9,22,34,73.5,95
610249,TALMAN,ISP,READING,Grade 7,39,66.7,97,29,62.1,44,26,92.3,99
610249,TALMAN,ISP,READING,Grade 8,29,51.7,93,37,75.7,72,30,80,78
610249,TALMAN,ISP,READING,Grades 3-8 Combined,182,59.3,92,195,52.8,30,190,73.7,92
610250,SALAZAR,Network 6,MATH,Grade 3,20,20,10,30,83.3,99,20,70,82
610250,SALAZAR,Network 6,MATH,Grade 4,27,70.4,98,33,81.8,99,38,57.9,91
610250,SALAZAR,Network 6,MATH,Grade 5,32,50,42,32,81.3,99,32,93.8,99
610250,SALAZAR,Network 6,MATH,Grade 6,40,17.5,1,31,58.1,58,30,30,1
610250,SALAZAR,Network 6,MATH,Grade 7,32,40.6,15,34,85.3,99,32,59.4,68
610250,SALAZAR,Network 6,MATH,Grade 8,33,54.5,27,30,66.7,74,35,68.6,76
610250,SALAZAR,Network 6,MATH,Grades 3-8 Combined,184,41.8,24,190,76.3,99,187,63.1,85
610250,SALAZAR,Network 6,READING,Grade 3,24,54.2,67,32,78.1,96,23,52.2,14
610250,SALAZAR,Network 6,READING,Grade 4,27,59.3,66,34,73.5,99,38,81.6,99
610250,SALAZAR,Network 6,READING,Grade 5,32,59.4,52,33,84.8,99,32,75,99
610250,SALAZAR,Network 6,READING,Grade 6,40,35,16,31,83.9,98,31,51.6,58
610250,SALAZAR,Network 6,READING,Grade 7,32,53.1,42,34,67.6,98,33,51.5,48
610250,SALAZAR,Network 6,READING,Grade 8,33,51.5,48,30,86.7,94,35,65.7,76
610250,SALAZAR,Network 6,READING,Grades 3-8 Combined,188,51.1,45,194,78.9,99,192,64.1,85
610251,CATHER,Network 5,MATH,Grade 3,37,56.8,68,38,50,62,36,55.6,71
610251,CATHER,Network 5,MATH,Grade 4,35,65.7,82,27,48.1,42,38,34.2,17
610251,CATHER,Network 5,MATH,Grade 5,30,53.3,70,38,39.5,42,31,25.8,1
610251,CATHER,Network 5,MATH,Grade 6,26,50,17,30,50,61,31,32.3,1
610251,CATHER,Network 5,MATH,Grade 7,44,65.9,97,26,65.4,61,30,76.7,97
610251,CATHER,Network 5,MATH,Grade 8,35,57.1,8,39,48.7,58,26,38.5,4
610251,CATHER,Network 5,MATH,Grades 3-8 Combined,207,58.9,64,198,49.5,55,192,43.8,15
610251,CATHER,Network 5,READING,Grade 3,37,59.5,86,38,50,38,36,25,1
610251,CATHER,Network 5,READING,Grade 4,35,62.9,83,27,59.3,94,38,36.8,5
610251,CATHER,Network 5,READING,Grade 5,30,40,2,38,68.4,99,31,48.4,12
610251,CATHER,Network 5,READING,Grade 6,26,53.8,23,29,48.3,85,32,28.1,1
610251,CATHER,Network 5,READING,Grade 7,44,77.3,99,27,40.7,24,29,79.3,97
610251,CATHER,Network 5,READING,Grade 8,35,54.3,73,39,61.5,74,27,55.6,57
610251,CATHER,Network 5,READING,Grades 3-8 Combined,207,59.4,80,198,55.6,86,193,44,11
610252,DETT,Network 6,MATH,Grade 3,35,28.6,1,28,21.4,2,28,21.4,5
610252,DETT,Network 6,MATH,Grade 4,24,62.5,48,34,52.9,67,24,62.5,87
610252,DETT,Network 6,MATH,Grade 5,34,47.1,25,19,26.3,11,25,32,13
610252,DETT,Network 6,MATH,Grade 6,32,65.6,38,33,36.4,30,16,56.3,50
610252,DETT,Network 6,MATH,Grade 7,30,76.7,91,25,72,99,33,78.8,99
610252,DETT,Network 6,MATH,Grade 8,46,56.5,25,31,51.6,61,21,38.1,2
610252,DETT,Network 6,MATH,Grades 3-8 Combined,201,55.2,27,170,44.1,47,147,49,50
610252,DETT,Network 6,READING,Grade 3,35,42.9,15,28,42.9,32,30,16.7,4
610252,DETT,Network 6,READING,Grade 4,24,54.2,9,34,38.2,5,24,37.5,5
610252,DETT,Network 6,READING,Grade 5,34,47.1,47,19,31.6,9,25,44,17
610252,DETT,Network 6,READING,Grade 6,32,59.4,35,33,57.6,58,17,70.6,93
610252,DETT,Network 6,READING,Grade 7,30,63.3,48,25,44,34,33,36.4,7
610252,DETT,Network 6,READING,Grade 8,46,60.9,60,31,48.4,30,21,71.4,97
610252,DETT,Network 6,READING,Grades 3-8 Combined,201,54.7,29,170,44.7,27,150,42.7,30
610254,DVORAK,AUSL,MATH,Grade 3,50,36,4,39,53.8,79,34,64.7,84
610254,DVORAK,AUSL,MATH,Grade 4,39,59,69,47,66,90,37,45.9,16
610254,DVORAK,AUSL,MATH,Grade 5,46,58.7,67,36,75,97,36,63.9,56
610254,DVORAK,AUSL,MATH,Grade 6,36,80.6,89,42,57.1,80,37,51.4,21
610254,DVORAK,AUSL,MATH,Grade 7,34,47.1,42,34,41.2,13,31,48.4,37
610254,DVORAK,AUSL,MATH,Grade 8,26,69.2,87,40,65,80,41,46.3,52
610254,DVORAK,AUSL,MATH,Grades 3-8 Combined,231,56.7,55,238,60.1,81,216,53.2,45
610254,DVORAK,AUSL,READING,Grade 3,51,35.3,5,39,64.1,97,33,30.3,2
610254,DVORAK,AUSL,READING,Grade 4,39,69.2,85,47,74.5,98,37,40.5,4
610254,DVORAK,AUSL,READING,Grade 5,46,67.4,62,36,36.1,26,36,47.2,12
610254,DVORAK,AUSL,READING,Grade 6,36,63.9,75,41,68.3,96,37,64.9,95
610254,DVORAK,AUSL,READING,Grade 7,34,47.1,44,34,52.9,34,31,41.9,27
610254,DVORAK,AUSL,READING,Grade 8,25,76,85,40,60,75,41,43.9,61
610254,DVORAK,AUSL,READING,Grades 3-8 Combined,231,58,50,237,60.3,83,215,45.1,34
610256,ROBINSON,Network 9,MATH,Grade 3,17,41.2,28,16,56.3,87,24,75,99
610256,ROBINSON,Network 9,MATH,Grades 3-8 Combined,17,41.2,28,16,56.3,87,24,75,99
610256,ROBINSON,Network 9,READING,Grade 3,18,55.6,29,16,56.3,92,23,95.7,99
610256,ROBINSON,Network 9,READING,Grades 3-8 Combined,18,55.6,29,16,56.3,92,23,95.7,99
610257,MORTON,AUSL,MATH,Grade 3,40,62.5,82,40,42.5,4,30,40,13
610257,MORTON,AUSL,MATH,Grade 4,36,58.3,68,43,34.9,9,37,64.9,90
610257,MORTON,AUSL,MATH,Grade 5,34,29.4,13,29,34.5,6,43,39.5,23
610257,MORTON,AUSL,MATH,Grade 6,29,31,2,31,35.5,17,25,40,27
610257,MORTON,AUSL,MATH,Grade 7,22,54.5,28,30,56.7,94,35,77.1,94
610257,MORTON,AUSL,MATH,Grade 8,34,41.2,9,21,76.2,92,41,85.4,96
610257,MORTON,AUSL,MATH,Grades 3-8 Combined,195,46.7,30,194,44.3,23,211,59.2,65
610257,MORTON,AUSL,READING,Grade 3,40,40,11,39,79.5,99,30,30,20
610257,MORTON,AUSL,READING,Grade 4,36,38.9,16,44,65.9,87,37,70.3,99
610257,MORTON,AUSL,READING,Grade 5,35,31.4,4,30,60,88,44,40.9,16
610257,MORTON,AUSL,READING,Grade 6,28,57.1,74,31,67.7,91,25,28,13
610257,MORTON,AUSL,READING,Grade 7,23,60.9,40,30,46.7,50,35,60,78
610257,MORTON,AUSL,READING,Grade 8,34,58.8,59,21,76.2,95,42,61.9,72
610257,MORTON,AUSL,READING,Grades 3-8 Combined,196,46.4,23,195,66.2,89,213,50.2,64
610263,DULLES,AUSL,MATH,Grade 3,71,66.2,78,87,48.3,46,76,50,51
610263,DULLES,AUSL,MATH,Grade 4,45,64.4,50,58,53.4,43,68,60.3,63
610263,DULLES,AUSL,MATH,Grade 5,74,40.5,16,38,52.6,82,48,58.3,72
610263,DULLES,AUSL,MATH,Grade 6,68,45.6,12,66,45.5,69,30,10,1
610263,DULLES,AUSL,MATH,Grade 7,44,38.6,30,54,57.4,74,51,62.7,41
610263,DULLES,AUSL,MATH,Grade 8,67,79.1,94,37,78.4,97,48,43.8,39
610263,DULLES,AUSL,MATH,Grades 3-8 Combined,369,56.1,48,340,53.8,68,321,50.8,42
610263,DULLES,AUSL,READING,Grade 3,70,41.4,11,87,50.6,79,76,59.2,99
610263,DULLES,AUSL,READING,Grade 4,45,44.4,14,60,56.7,89,67,52.2,29
610263,DULLES,AUSL,READING,Grade 5,74,47.3,12,38,60.5,68,48,43.8,26
610263,DULLES,AUSL,READING,Grade 6,68,64.7,49,66,62.1,79,30,53.3,25
610263,DULLES,AUSL,READING,Grade 7,44,59.1,50,53,66,99,52,46.2,56
610263,DULLES,AUSL,READING,Grade 8,67,80.6,90,37,81.1,99,48,52.1,39
610263,DULLES,AUSL,READING,Grades 3-8 Combined,368,56.5,27,341,60.7,90,321,51.7,62
610268,ASHE,Network 12,MATH,Grade 3,34,55.9,48,25,52,78,32,87.5,99
610268,ASHE,Network 12,MATH,Grade 4,27,22.2,1,23,8.7,1,31,29,4
610268,ASHE,Network 12,MATH,Grade 5,32,40.6,42,26,57.7,61,27,70.4,97
610268,ASHE,Network 12,MATH,Grade 6,32,59.4,66,23,78.3,99,29,48.3,50
610268,ASHE,Network 12,MATH,Grade 7,43,53.5,29,27,29.6,11,19,68.4,99
610268,ASHE,Network 12,MATH,Grade 8,25,68,45,41,56.1,48,38,73.7,95
610268,ASHE,Network 12,MATH,Grades 3-8 Combined,193,50.3,36,165,47.9,47,176,63.1,86
610268,ASHE,Network 12,READING,Grade 3,34,58.8,71,27,37,34,33,78.8,99
610268,ASHE,Network 12,READING,Grade 4,28,39.3,12,23,26.1,1,31,41.9,23
610268,ASHE,Network 12,READING,Grade 5,32,43.8,3,27,29.6,1,27,63,52
610268,ASHE,Network 12,READING,Grade 6,32,59.4,45,23,73.9,92,28,57.1,72
610268,ASHE,Network 12,READING,Grade 7,42,52.4,14,27,48.1,38,19,68.4,98
610268,ASHE,Network 12,READING,Grade 8,24,79.2,65,41,46.3,50,37,75.7,97
610268,ASHE,Network 12,READING,Grades 3-8 Combined,192,54.7,25,168,43.5,25,175,64.6,91
610269,MCCUTCHEON,Network 2,MATH,Grade 3,20,55,77,23,26.1,19,21,66.7,82
610269,MCCUTCHEON,Network 2,MATH,Grade 4,37,32.4,5,23,52.2,23,32,53.1,57
610269,MCCUTCHEON,Network 2,MATH,Grade 5,25,76,97,36,66.7,64,30,70,88
610269,MCCUTCHEON,Network 2,MATH,Grade 6,50,42,49,24,62.5,91,29,65.5,89
610269,MCCUTCHEON,Network 2,MATH,Grade 7,32,78.1,95,44,70.5,92,24,70.8,97
610269,MCCUTCHEON,Network 2,MATH,Grade 8,35,88.6,99,35,71.4,91,39,66.7,59
610269,MCCUTCHEON,Network 2,MATH,Grades 3-8 Combined,199,59.8,82,185,61.1,73,175,65.1,82
610269,MCCUTCHEON,Network 2,READING,Grade 3,20,70,92,23,60.9,93,21,47.6,68
610269,MCCUTCHEON,Network 2,READING,Grade 4,37,35.1,35,23,69.6,82,32,53.1,23
610269,MCCUTCHEON,Network 2,READING,Grade 5,26,73.1,95,36,63.9,50,30,46.7,28
610269,MCCUTCHEON,Network 2,READING,Grade 6,52,73.1,97,25,48,17,29,86.2,98
610269,MCCUTCHEON,Network 2,READING,Grade 7,32,56.3,46,44,77.3,93,24,75,85
610269,MCCUTCHEON,Network 2,READING,Grade 8,35,80,99,35,65.7,80,39,35.9,7
610269,MCCUTCHEON,Network 2,READING,Grades 3-8 Combined,202,64.4,93,186,65.6,75,175,56,50
610271,JENSEN,Network 5,MATH,Grade 3,47,53.2,45,46,56.5,51,49,83.7,99
610271,JENSEN,Network 5,MATH,Grade 4,34,76.5,99,57,19.3,1,39,59,79
610271,JENSEN,Network 5,MATH,Grade 5,43,62.8,71,36,38.9,29,51,68.6,89
610271,JENSEN,Network 5,MATH,Grade 6,37,37.8,6,37,48.6,48,28,71.4,79
610271,JENSEN,Network 5,MATH,Grade 7,42,81,88,41,63.4,80,35,57.1,36
610271,JENSEN,Network 5,MATH,Grade 8,54,68.5,82,45,77.8,84,38,68.4,70
610271,JENSEN,Network 5,MATH,Grades 3-8 Combined,257,63.4,76,262,49.6,40,240,68.8,90
610271,JENSEN,Network 5,READING,Grade 3,47,57.4,44,46,28.3,2,49,67.3,99
610271,JENSEN,Network 5,READING,Grade 4,34,79.4,82,56,32.1,1,39,66.7,99
610271,JENSEN,Network 5,READING,Grade 5,43,44.2,37,36,61.1,66,50,44,24
610271,JENSEN,Network 5,READING,Grade 6,37,48.6,40,37,56.8,48,30,43.3,24
610271,JENSEN,Network 5,READING,Grade 7,42,71.4,84,41,48.8,32,34,76.5,98
610271,JENSEN,Network 5,READING,Grade 8,54,79.6,97,45,77.8,94,36,80.6,98
610271,JENSEN,Network 5,READING,Grades 3-8 Combined,257,63.8,77,261,49.4,32,238,62.6,89
610274,JOHNSON,AUSL,MATH,Grade 3,29,82.8,98,63,42.9,29,46,23.9,4
610274,JOHNSON,AUSL,MATH,Grade 4,39,30.8,5,49,30.6,8,49,55.1,47
610274,JOHNSON,AUSL,MATH,Grade 5,28,39.3,12,50,54,71,42,50,40
610274,JOHNSON,AUSL,MATH,Grade 6,30,56.7,32,42,40.5,42,44,22.7,4
610274,JOHNSON,AUSL,MATH,Grade 7,29,55.2,47,31,51.6,78,36,41.7,7
610274,JOHNSON,AUSL,MATH,Grade 8,43,67.4,52,37,73,92,32,53.1,61
610274,JOHNSON,AUSL,MATH,Grades 3-8 Combined,198,55.1,39,272,47.4,50,249,40.6,19
610274,JOHNSON,AUSL,READING,Grade 3,29,58.6,70,63,47.6,40,47,38.3,28
610274,JOHNSON,AUSL,READING,Grade 4,39,51.3,34,49,49,29,49,57.1,97
610274,JOHNSON,AUSL,READING,Grade 5,28,50,16,50,54,52,43,48.8,48
610274,JOHNSON,AUSL,READING,Grade 6,30,26.7,5,42,52.4,65,46,50,41
610274,JOHNSON,AUSL,READING,Grade 7,29,72.4,61,31,54.8,56,38,44.7,48
610274,JOHNSON,AUSL,READING,Grade 8,44,59.1,66,38,55.3,62,32,65.6,92
610274,JOHNSON,AUSL,READING,Grades 3-8 Combined,199,53.3,38,273,51.6,52,255,50.2,64
610276,MOLLISON,Network 9,MATH,Grade 3,42,71.4,91,34,88.2,99,41,56.1,43
610276,MOLLISON,Network 9,MATH,Grade 4,38,57.9,28,41,43.9,19,39,35.9,8
610276,MOLLISON,Network 9,MATH,Grade 5,45,37.8,4,43,37.2,43,41,29.3,5
610276,MOLLISON,Network 9,MATH,Grade 6,44,75,93,38,44.7,58,26,65.4,90
610276,MOLLISON,Network 9,MATH,Grade 7,45,71.1,98,46,63,81,28,64.3,55
610276,MOLLISON,Network 9,MATH,Grade 8,45,62.2,76,45,28.9,5,42,54.8,59
610276,MOLLISON,Network 9,MATH,Grades 3-8 Combined,259,62.5,73,247,49.8,60,217,49.3,34
610276,MOLLISON,Network 9,READING,Grade 3,42,69,77,37,75.7,99,40,67.5,99
610276,MOLLISON,Network 9,READING,Grade 4,38,39.5,6,42,45.2,15,39,35.9,5
610276,MOLLISON,Network 9,READING,Grade 5,43,46.5,8,43,48.8,36,41,34.1,2
610276,MOLLISON,Network 9,READING,Grade 6,44,56.8,48,38,47.4,30,26,57.7,95
610276,MOLLISON,Network 9,READING,Grade 7,46,43.5,24,46,47.8,62,28,57.1,75
610276,MOLLISON,Network 9,READING,Grade 8,45,55.6,44,45,77.8,87,42,73.8,92
610276,MOLLISON,Network 9,READING,Grades 3-8 Combined,258,51.9,25,251,57,68,216,54.2,70
610279,TANNER,Network 12,MATH,Grade 3,41,63.4,35,46,54.3,75,27,51.9,40
610279,TANNER,Network 12,MATH,Grade 4,17,70.6,87,42,64.3,97,45,51.1,30
610279,TANNER,Network 12,MATH,Grade 5,48,62.5,52,21,19,1,37,32.4,4
610279,TANNER,Network 12,MATH,Grade 6,45,48.9,22,41,34.1,16,24,45.8,11
610279,TANNER,Network 12,MATH,Grade 7,32,68.8,67,33,63.6,75,38,47.4,41
610279,TANNER,Network 12,MATH,Grade 8,42,76.2,87,28,89.3,98,41,58.5,76
610279,TANNER,Network 12,MATH,Grades 3-8 Combined,225,64,55,211,55,68,212,48.1,30
610279,TANNER,Network 12,READING,Grade 3,41,48.8,55,46,47.8,56,25,32,1
610279,TANNER,Network 12,READING,Grade 4,17,70.6,95,42,54.8,89,46,52.2,29
610279,TANNER,Network 12,READING,Grade 5,48,56.3,65,21,52.4,24,37,37.8,2
610279,TANNER,Network 12,READING,Grade 6,45,55.6,46,41,63.4,73,23,47.8,54
610279,TANNER,Network 12,READING,Grade 7,32,75,89,32,75,97,38,73.7,95
610279,TANNER,Network 12,READING,Grade 8,42,59.5,59,28,67.9,87,41,78,96
610279,TANNER,Network 12,READING,Grades 3-8 Combined,225,59.1,73,210,59.5,79,210,55.7,50
610281,POWELL,Network 12,MATH,Grade 3,2,,,35,17.1,1,58,51.7,28
610281,POWELL,Network 12,MATH,Grade 4,2,,,68,16.2,1,51,45.1,33
610281,POWELL,Network 12,MATH,Grade 5,1,,,52,46.2,25,71,69,94
610281,POWELL,Network 12,MATH,Grade 6,1,,,44,54.5,37,56,60.7,66
610281,POWELL,Network 12,MATH,Grade 7,,,,53,32.1,2,51,51,25
610281,POWELL,Network 12,MATH,Grade 8,,,,48,35.4,21,50,60,79
610281,POWELL,Network 12,MATH,Grades 3-8 Combined,6,,,300,33,5,337,57,63
610281,POWELL,Network 12,READING,Grade 3,2,,,35,31.4,1,58,44.8,36
610281,POWELL,Network 12,READING,Grade 4,2,,,68,29.4,1,50,48,38
610281,POWELL,Network 12,READING,Grade 5,1,,,52,63.5,76,72,62.5,93
610281,POWELL,Network 12,READING,Grade 6,1,,,45,44.4,19,56,69.6,92
610281,POWELL,Network 12,READING,Grade 7,,,,53,60.4,50,51,51,46
610281,POWELL,Network 12,READING,Grade 8,,,,48,60.4,57,50,56,55
610281,POWELL,Network 12,READING,Grades 3-8 Combined,6,,,301,48.2,19,337,55.8,66
610282,MCNAIR,AUSL,MATH,Grade 3,40,35,12,43,90.7,99,35,82.9,99
610282,MCNAIR,AUSL,MATH,Grade 4,29,13.8,1,40,82.5,99,40,85,98
610282,MCNAIR,AUSL,MATH,Grade 5,25,40,22,26,53.8,77,34,50,51
610282,MCNAIR,AUSL,MATH,Grade 6,28,28.6,2,23,73.9,77,26,50,33
610282,MCNAIR,AUSL,MATH,Grade 7,23,69.6,77,32,71.9,98,24,37.5,6
610282,MCNAIR,AUSL,MATH,Grade 8,27,51.9,8,24,45.8,27,37,43.2,25
610282,MCNAIR,AUSL,MATH,Grades 3-8 Combined,172,38.4,9,188,72.9,97,196,60.2,73
610282,MCNAIR,AUSL,READING,Grade 3,40,32.5,6,43,48.8,92,35,60,50
610282,MCNAIR,AUSL,READING,Grade 4,29,55.2,22,41,80.5,99,39,79.5,99
610282,MCNAIR,AUSL,READING,Grade 5,25,52,53,27,77.8,99,34,32.4,1
610282,MCNAIR,AUSL,READING,Grade 6,28,50,61,23,65.2,96,26,42.3,39
610282,MCNAIR,AUSL,READING,Grade 7,23,73.9,80,32,59.4,71,24,45.8,19
610282,MCNAIR,AUSL,READING,Grade 8,27,85.2,99,24,75,76,37,59.5,50
610282,MCNAIR,AUSL,READING,Grades 3-8 Combined,172,55.8,50,190,66.8,96,195,54.9,48
610284,NEW FIELD,Network 2,MATH,Grade 3,50,84,99,66,62.1,87,44,63.6,94
610284,NEW FIELD,Network 2,MATH,Grade 4,,,,,,,67,26.9,1
610284,NEW FIELD,Network 2,MATH,Grades 3-8 Combined,50,84,99,66,62.1,87,111,41.4,22
610284,NEW FIELD,Network 2,READING,Grade 3,50,74,94,66,57.6,72,44,61.4,86
610284,NEW FIELD,Network 2,READING,Grade 4,,,,,,,66,40.9,2
610284,NEW FIELD,Network 2,READING,Grades 3-8 Combined,50,74,94,66,57.6,72,110,49.1,27
610287,ASHBURN,Network 10,MATH,Grade 3,41,68.3,82,49,85.7,99,53,30.2,5
610287,ASHBURN,Network 10,MATH,Grade 4,33,66.7,40,37,51.4,57,52,51.9,34
610287,ASHBURN,Network 10,MATH,Grade 5,49,28.6,3,35,71.4,79,40,55,56
610287,ASHBURN,Network 10,MATH,Grade 6,46,41.3,25,49,57.1,82,36,75,95
610287,ASHBURN,Network 10,MATH,Grade 7,31,71,83,46,78.3,98,48,83.3,99
610287,ASHBURN,Network 10,MATH,Grade 8,51,33.3,2,35,77.1,93,49,65.3,83
610287,ASHBURN,Network 10,MATH,Grades 3-8 Combined,251,48.6,28,251,70.5,93,278,59,65
610287,ASHBURN,Network 10,READING,Grade 3,41,48.8,47,49,77.6,92,53,39.6,1
610287,ASHBURN,Network 10,READING,Grade 4,33,42.4,1,37,81.1,99,52,50,23
610287,ASHBURN,Network 10,READING,Grade 5,49,55.1,38,34,79.4,99,40,40,9
610287,ASHBURN,Network 10,READING,Grade 6,46,63,87,50,60,93,36,58.3,70
610287,ASHBURN,Network 10,READING,Grade 7,32,46.9,59,46,65.2,76,48,47.9,52
610287,ASHBURN,Network 10,READING,Grade 8,51,66.7,83,35,60,66,49,55.1,52
610287,ASHBURN,Network 10,READING,Grades 3-8 Combined,252,55.2,52,251,70.1,96,278,48.2,29
610290,MAYS,Network 11,MATH,Grade 3,46,50,47,43,62.8,71,43,48.8,47
610290,MAYS,Network 11,MATH,Grade 4,49,81.6,98,43,53.5,37,34,14.7,1
610290,MAYS,Network 11,MATH,Grade 5,31,61.3,92,39,15.4,1,26,42.3,23
610290,MAYS,Network 11,MATH,Grade 6,40,45,8,29,17.2,1,38,55.3,31
610290,MAYS,Network 11,MATH,Grade 7,38,65.8,43,36,58.3,41,23,82.6,90
610290,MAYS,Network 11,MATH,Grade 8,32,59.4,42,41,53.7,63,31,64.5,63
610290,MAYS,Network 11,MATH,Grades 3-8 Combined,236,61,61,231,45,18,195,49.7,32
610290,MAYS,Network 11,READING,Grade 3,46,50,26,43,44.2,66,43,48.8,26
610290,MAYS,Network 11,READING,Grade 4,49,61.2,66,43,51.2,38,34,52.9,15
610290,MAYS,Network 11,READING,Grade 5,32,53.1,58,39,46.2,3,26,65.4,83
610290,MAYS,Network 11,READING,Grade 6,41,73.2,74,30,56.7,42,38,55.3,65
610290,MAYS,Network 11,READING,Grade 7,37,59.5,76,36,50,25,23,56.5,68
610290,MAYS,Network 11,READING,Grade 8,32,59.4,59,41,63.4,67,31,51.6,67
610290,MAYS,Network 11,READING,Grades 3-8 Combined,237,59.5,62,232,51.7,40,195,54.4,52
610291,LEE,ISP,MATH,Grade 3,75,64,68,61,83.6,98,71,70.4,83
610291,LEE,ISP,MATH,Grade 4,76,28.9,10,90,61.1,89,79,49.4,47
610291,LEE,ISP,MATH,Grade 5,82,42.7,34,93,51.6,50,94,42.6,29
610291,LEE,ISP,MATH,Grade 6,94,42.6,23,85,91.8,99,90,93.3,99
610291,LEE,ISP,MATH,Grade 7,84,58.3,59,90,53.3,61,71,36.6,5
610291,LEE,ISP,MATH,Grade 8,79,65.8,91,85,75.3,97,85,83.5,99
610291,LEE,ISP,MATH,Grades 3-8 Combined,490,50.2,45,504,68.3,92,490,63.3,88
610291,LEE,ISP,READING,Grade 3,75,62.7,86,61,63.9,86,71,49.3,26
610291,LEE,ISP,READING,Grade 4,76,56.6,63,90,56.7,83,79,55.7,64
610291,LEE,ISP,READING,Grade 5,82,64.6,73,93,74.2,98,94,62.8,81
610291,LEE,ISP,READING,Grade 6,94,54.3,54,85,61.2,63,91,69.2,89
610291,LEE,ISP,READING,Grade 7,84,59.5,73,90,61.1,62,71,56.3,68
610291,LEE,ISP,READING,Grade 8,79,77.2,96,86,66.3,87,85,71.8,92
610291,LEE,ISP,READING,Grades 3-8 Combined,490,62.2,82,505,64,83,491,61.5,76
610293,MELODY,Network 5,MATH,Grade 3,52,42.3,9,51,29.4,5,49,16.3,1
610293,MELODY,Network 5,MATH,Grade 4,34,50,10,46,39.1,45,45,46.7,47
610293,MELODY,Network 5,MATH,Grade 5,52,15.4,2,33,27.3,14,47,31.9,6
610293,MELODY,Network 5,MATH,Grade 6,52,53.8,27,46,52.2,60,29,58.6,26
610293,MELODY,Network 5,MATH,Grade 7,49,51,29,50,50,82,42,45.2,32
610293,MELODY,Network 5,MATH,Grade 8,53,60.4,45,50,56,95,48,64.6,85
610293,MELODY,Network 5,MATH,Grades 3-8 Combined,292,45.2,15,276,43.1,50,260,42.7,18
610293,MELODY,Network 5,READING,Grade 3,52,53.8,34,51,23.5,1,49,18.4,1
610293,MELODY,Network 5,READING,Grade 4,34,64.7,56,46,47.8,18,45,48.9,43
610293,MELODY,Network 5,READING,Grade 5,52,36.5,13,33,21.2,1,48,43.8,8
610293,MELODY,Network 5,READING,Grade 6,52,53.8,39,46,39.1,28,29,72.4,99
610293,MELODY,Network 5,READING,Grade 7,49,44.9,41,50,58,79,42,76.2,88
610293,MELODY,Network 5,READING,Grade 8,53,56.6,52,50,70,85,48,66.7,72
610293,MELODY,Network 5,READING,Grades 3-8 Combined,292,51,31,276,44.6,24,261,52.5,42
610295,HIGGINS,Network 13,MATH,Grade 3,31,32.3,22,36,58.3,80,28,71.4,91
610295,HIGGINS,Network 13,MATH,Grade 4,34,55.9,33,30,40,26,36,61.1,81
610295,HIGGINS,Network 13,MATH,Grade 5,29,89.7,99,30,73.3,64,20,50,79
610295,HIGGINS,Network 13,MATH,Grade 6,32,25,1,28,14.3,1,30,20,1
610295,HIGGINS,Network 13,MATH,Grade 7,26,15.4,1,32,75,92,23,52.2,43
610295,HIGGINS,Network 13,MATH,Grade 8,42,61.9,58,21,61.9,85,32,71.9,84
610295,HIGGINS,Network 13,MATH,Grades 3-8 Combined,194,47.9,28,177,54.2,48,169,55,61
610295,HIGGINS,Network 13,READING,Grade 3,31,45.2,4,36,83.3,99,28,64.3,94
610295,HIGGINS,Network 13,READING,Grade 4,34,47.1,48,31,54.8,89,36,44.4,20
610295,HIGGINS,Network 13,READING,Grade 5,28,71.4,93,30,46.7,16,20,50,34
